	3ceffeff-4dd6-4ff9-8fa2-eb88199c498b
	tumor
TPMTP1	0.2342463
TPMTP2	0
TPMTP3	0
TPMTP4	0
TPO	0
TPP1	42.74598269
TPP2	4.733396282
TPPP	2.877564284
TPPP2	0
TPPP3	3.593909092
TPR	13.4913943
TPRA1	23.98037868
TPRG1	0.325905759
TPRG1-AS1	0.990757664
TPRG1-AS2	0.090104135
TPRG1L	17.67338116
TPRG1LP1	0
TPRKB	10.28921437
TPRKBP1	0
TPRKBP2	0
TPRN	3.610132401
TPRX1	0
TPRX1P1	0
TPRX2P	0
TPRXL	1.697432054
TPSAB1	2.726037442
TPSB2	3.402130991
TPSD1	0.352153074
TPSG1	0.051585515
TPSP2	0.424523417
TPST1	5.870405236
TPST2	9.262282875
TPST2P1	0
TPT1	421.0062601
TPT1-AS1	0.4418888
TPT1P1	0.291620816
TPT1P10	0.348063554
TPT1P11	0
TPT1P12	0.263170005
TPT1P13	0.12973912
TPT1P14	0.170930221
TPT1P2	0.21451233
TPT1P3	0.295038247
TPT1P4	2.993748954
TPT1P5	0.704143928
TPT1P6	1.133576634
TPT1P7	0
TPT1P8	0
TPT1P9	3.652635822
TPTE	0
TPTE2	0
TPTE2P1	0.429325906
TPTE2P2	0.010403314
TPTE2P3	0.090748277
TPTE2P4	0
TPTE2P5	0.118015299
TPTE2P6	0.047532908
TPTEP1	4.024468642
TPX2	45.20713168
TRA2A	29.74913851
TRA2B	16.40728239
TRABD	41.8184065
TRABD2A	0.979228853
TRABD2B	0.269979351
TRAC	7.25910596
TRADD	12.66886254
TRAF1	5.256952447
TRAF2	12.47194479
TRAF3	5.573229186
TRAF3IP1	4.314118468
TRAF3IP2	13.26147107
TRAF3IP2-AS1	0.461243797
TRAF3IP3	1.247459779
TRAF4	22.15277604
TRAF5	3.492209371
TRAF6	2.977154574
TRAF6P1	0
TRAF7	23.94032147
TRAFD1	15.30313538
TRAIP	3.346444937
TRAJ1	0
TRAJ10	0.337186568
TRAJ11	0
TRAJ12	0
TRAJ13	0
TRAJ14	0.414998853
TRAJ16	0.359665673
TRAJ17	0
TRAJ18	0
TRAJ19	0
TRAJ2	0
TRAJ20	0.378595445
TRAJ21	0
TRAJ22	0
TRAJ23	0
TRAJ24	0
TRAJ25	0
TRAJ26	0
TRAJ27	0.365761701
TRAJ28	0
TRAJ29	0
TRAJ3	0
TRAJ30	0
TRAJ31	0
TRAJ32	0
TRAJ33	0
TRAJ34	0
TRAJ35	0
TRAJ36	0
TRAJ37	0
TRAJ38	0.348063554
TRAJ39	0.342538736
TRAJ4	0
TRAJ40	0
TRAJ41	0
TRAJ42	0
TRAJ43	0
TRAJ44	0
TRAJ45	0
TRAJ46	0
TRAJ47	0
TRAJ48	0
TRAJ49	0
TRAJ5	0.719331346
TRAJ50	0
TRAJ51	0
TRAJ52	0
TRAJ53	0
TRAJ54	0
TRAJ55	0
TRAJ56	0
TRAJ57	0
TRAJ58	0
TRAJ59	0
TRAJ6	0
TRAJ60	0
TRAJ61	0
TRAJ7	0
TRAJ8	0
TRAJ9	0.353769514
TRAK1	8.049286348
TRAK2	2.339925356
TRAM1	40.3775264
TRAM1L1	3.95756692
TRAM2	15.46020917
TRAM2-AS1	9.806752166
TRANK1	4.070011122
TRAP1	10.82919143
TRAPPC1	45.62931885
TRAPPC10	2.165042171
TRAPPC11	7.034447265
TRAPPC12	3.889694463
TRAPPC12-AS1	1.616118883
TRAPPC13	1.745008656
TRAPPC13P1	0
TRAPPC2	1.049491124
TRAPPC2B	4.191871218
TRAPPC2L	4.65155784
TRAPPC2P10	0
TRAPPC2P2	0
TRAPPC2P3	0
TRAPPC2P4	0
TRAPPC2P5	0
TRAPPC2P7	0
TRAPPC2P8	0
TRAPPC2P9	0
TRAPPC3	13.2526654
TRAPPC3L	0.023481981
TRAPPC4	4.567893994
TRAPPC5	0.068519832
TRAPPC6A	32.91345676
TRAPPC6B	8.035945147
TRAPPC8	3.597437423
TRAPPC9	3.957425188
TRAT1	0.239018327
TRAV10	0.113878313
TRAV11	0
TRAV1-1	0
TRAV1-2	0.053681444
TRAV12-1	0.253881651
TRAV12-2	0.339459736
TRAV12-3	0.054085064
TRAV13-1	0.359665673
TRAV13-2	0.210536004
TRAV14DV4	0
TRAV15	0
TRAV16	0.262370096
TRAV17	0.579626498
TRAV18	0.049045319
TRAV19	0.138629167
TRAV2	0.372067938
TRAV20	0.159457688
TRAV21	0.566237503
TRAV22	0.186033969
TRAV23DV6	0
TRAV24	0.251661112
TRAV25	0.160644717
TRAV26-1	0.080372217
TRAV26-2	0.065993701
TRAV27	0.101552661
TRAV28	0
TRAV29DV5	0
TRAV3	0.207899233
TRAV30	0
TRAV31	0
TRAV32	0
TRAV33	0
TRAV34	0
TRAV35	0.196181276
TRAV36DV7	0.12123562
TRAV37	0
TRAV38-1	0.733595707
TRAV38-2DV8	0
TRAV39	0.325980972
TRAV4	0.710225886
TRAV40	0
TRAV41	0.192678039
TRAV5	0.183919946
TRAV6	0.106831388
TRAV7	0
TRAV8-1	0.136870658
TRAV8-2	0.190635516
TRAV8-3	0.316421413
TRAV8-4	0.046012666
TRAV8-5	0
TRAV8-6	0.384669169
TRAV8-7	0
TRAV9-1	0
TRAV9-2	0.219085689
TRBC1	0.22789539
TRBC2	7.783356058
TRBJ2-1	0.863197615
TRBJ2-2	0
TRBJ2-2P	0.469129139
TRBJ2-3	0.440406946
TRBJ2-4	0
TRBJ2-5	0
TRBJ2-6	0
TRBJ2-7	1.377443003
TRBV1	0
TRBV10-1	0
TRBV10-2	0.109265521
TRBV10-3	0.117282285
TRBV11-1	0
TRBV11-2	0.317352064
TRBV11-3	0.055050868
TRBV12-1	0
TRBV12-2	0
TRBV12-3	0.105525381
TRBV12-4	0.265762813
TRBV12-5	0.315035626
TRBV13	0
TRBV14	0.053152563
TRBV15	0.102517531
TRBV16	0
TRBV17	0
TRBV18	0.100840843
TRBV19	0.625505518
TRBV2	0.153776297
TRBV20-1	0.888278417
TRBV20OR9-2	0.051874857
TRBV21-1	0.062011323
TRBV21OR9-2	0
TRBV22-1	0
TRBV22OR9-2	0
TRBV23-1	0.24876012
TRBV23OR9-2	0
TRBV24-1	0.056640263
TRBV24OR9-2	0
TRBV25OR9-2	0
TRBV26	0
TRBV26OR9-2	0.073651674
TRBV27	0.05576212
TRBV28	3.508768501
TRBV29-1	0.536814437
TRBV29OR9-2	0
TRBV30	0.289663629
TRBV3-1	0.275958317
TRBV4-1	0.347130408
TRBV4-2	1.991994496
TRBV5-1	0.463372953
TRBV5-2	0
TRBV5-3	0
TRBV5-4	0.079338016
TRBV5-5	0.123313945
TRBV5-6	0.280988807
TRBV5-7	0
TRBV6-1	0.269076563
TRBV6-4	0.059123124
TRBV6-5	0.263170005
TRBV6-6	0.055618403
TRBV6-7	0
TRBV6-8	0
TRBV7-1	0.056789317
TRBV7-3	0.597932857
TRBV7-4	0.06219003
TRBV7-5	0
TRBV7-6	0.055050868
TRBV7-7	0.12438006
TRBV7-9	0.808470389
TRBV8-1	0
TRBV8-2	0.31970282
TRBV9	0.442665444
TRBVA	0
TRBVB	0
TRDC	1.040224996
TRDD1	0
TRDD2	0
TRDD3	0
TRDJ1	0
TRDJ2	0
TRDJ3	0.365761701
TRDJ4	0
TRDMT1	0.251953741
TRDN	0.080522166
TRDN-AS1	0
TRDV1	0.118246249
TRDV2	0
TRDV3	0.05077633
TREH	0.033909397
TREHP1	0.046408474
TREM1	1.395791939
TREM2	5.478742853
TREML1	0.087309267
TREML2	0.05228332
TREML3P	0.154457651
TREML4	0.023871615
TREML5P	0
TRERF1	2.899839375
TRERNA1	0.046709828
TREX1	0
TREX2	0.604079362
TRG-AS1	0.527741883
TRGC1	0.124445266
TRGC2	1.062059009
TRGJ1	0
TRGJ2	0
TRGJP	0
TRGJP1	0
TRGJP2	0.719331346
TRGV1	0
TRGV10	0.674373137
TRGV11	0
TRGV2	0.357021072
TRGV3	0.040186109
TRGV4	0.250929539
TRGV5	0.192334584
TRGV5P	0.243841134
TRGV6	0.144347427
TRGV7	1.528324389
TRGV8	0
TRGV9	0.024876012
TRGVA	0.151438178
TRGVB	0
TRH	0.02181996
TRHDE	0.028893644
TRHDE-AS1	0.027033293
TRHR	0.012860513
TRIAP1	13.07965873
TRIAP1P1	0
TRIB1	10.56572238
TRIB2	6.584986165
TRIB3	10.94079097
TRIL	0.481011842
TRIM10	0.012171427
TRIM11	8.860149781
TRIM13	2.633393714
TRIM14	13.49486123
TRIM15	0.283156275
TRIM16	3.979279785
TRIM16L	2.462575779
TRIM17	9.080848641
TRIM2	11.74376054
TRIM21	23.15732326
TRIM22	20.67659403
TRIM23	2.217701382
TRIM24	2.973880973
TRIM25	14.72978228
TRIM26	12.74976601
TRIM26BP	0
TRIM27	5.285545126
TRIM28	119.5295458
TRIM29	56.69327847
TRIM3	3.614881219
TRIM31	0.360174394
TRIM31-AS1	0.117923171
TRIM32	6.59387067
TRIM33	9.865824005
TRIM34	0.216601632
TRIM35	4.721401806
TRIM36	0.201219794
TRIM36-IT1	0.024494824
TRIM37	6.251175723
TRIM38	3.459484758
TRIM39	2.80855826
TRIM39-RPP21	0
TRIM4	3.60033354
TRIM40	0
TRIM41	3.564912434
TRIM42	0
TRIM43	0
TRIM43B	0
TRIM43CP	0.02099216
TRIM44	8.874888685
TRIM45	0.770712156
TRIM46	2.96587312
TRIM47	26.75170839
TRIM48	0
TRIM49	0
TRIM49B	0
TRIM49C	0
TRIM49D1	0
TRIM49D2	0
TRIM5	5.965478938
TRIM50	0.017333285
TRIM51	0
TRIM51BP	0
TRIM51CP	0
TRIM51DP	0
TRIM51EP	0
TRIM51FP	0
TRIM51GP	0
TRIM51HP	0
TRIM51JP	0
TRIM52	3.472785284
TRIM52-AS1	5.231003784
TRIM53AP	0
TRIM53BP	0
TRIM53CP	0
TRIM54	0.093690045
TRIM55	0.0280168
TRIM56	8.169976532
TRIM58	0.020074363
TRIM59	2.395332225
TRIM6	3.242185113
TRIM60	0
TRIM60P10Y	0
TRIM60P11Y	0
TRIM60P13	0
TRIM60P14	0
TRIM60P15	0
TRIM60P16	0
TRIM60P17	0
TRIM60P18	1.537701065
TRIM60P19	0
TRIM60P3Y	0
TRIM60P5Y	0
TRIM60P8Y	0
TRIM60P9Y	0
TRIM61	0.040922769
TRIM62	3.350040113
TRIM63	0
TRIM64	0
TRIM64B	0
TRIM64C	0
TRIM64DP	0
TRIM64EP	0
TRIM64FP	0
TRIM65	7.359058008
TRIM66	2.649608064
TRIM67	0.027767455
TRIM68	4.308932513
TRIM69	5.170800608
TRIM6-TRIM34	0
TRIM7	2.611472752
TRIM71	0.024847369
TRIM72	0.017771716
TRIM73	0.031139885
TRIM74	0.058681007
TRIM75P	0
TRIM77	0
TRIM77BP	0
TRIM8	24.8361728
TRIM80P	0
TRIM9	0.550053259
TRIML1	0
TRIML2	0.021226171
TRIO	8.091861071
TRIOBP	5.856102467
TRIP10	31.87132831
TRIP11	3.162505724
TRIP12	12.59600935
TRIP13	13.08132341
TRIP4	4.391707164
TRIP6	26.16786152
TRIQK	4.692128618
TRIR	44.65292941
TRIT1	16.29638006
TRMO	1.76623828
TRMT1	13.43293554
TRMT10A	1.320717977
TRMT10B	2.017942785
TRMT10BP1	0
TRMT10C	12.32159731
TRMT11	4.171586987
TRMT112	51.38017804
TRMT112P1	0
TRMT112P2	0
TRMT112P3	0.241116652
TRMT112P4	0
TRMT112P5	0
TRMT112P6	0.638116516
TRMT112P7	0
TRMT12	5.480619778
TRMT13	3.853374304
TRMT1L	4.660743442
TRMT2A	13.0089522
TRMT2B	3.735910763
TRMT2B-AS1	0
TRMT44	0.924774762
TRMT5	6.524785205
TRMT6	8.246783358
TRMT61A	6.703214678
TRMT61B	6.21367933
TRMT9B	0.050021678
TRMU	7.749744976
TRNAU1AP	4.510212544
TRNP1	19.28652566
TRNT1	2.295655129
TRO	2.114294337
TROAP	9.742082339
TROVE2	2.676747164
TRPA1	0.152281216
TRPC1	5.987890335
TRPC2	0.019846665
TRPC3	0.014855397
TRPC4	0.195014919
TRPC4AP	38.67130667
TRPC5	0.007391656
TRPC5OS	0.007327654
TRPC6	0.506662859
TRPC6P	0.02452266
TRPC7	0
TRPC7-AS1	0.328390397
TRPC7-AS2	0
TRPM1	0.002895082
TRPM2	3.636887789
TRPM2-AS	4.387544596
TRPM3	0.005418828
TRPM4	14.67200671
TRPM5	0.021786916
TRPM6	0.082160112
TRPM7	2.617659191
TRPM8	0.019114208
TRPS1	3.204246927
TRPT1	4.599163763
TRPV1	0.064804626
TRPV2	3.341410123
TRPV3	0.178729568
TRPV4	5.046227079
TRPV5	0.005854569
TRPV6	0.06514699
TRRAP	3.555841287
TRUB1	4.728290185
TRUB2	6.813976275
TSACC	0.599980405
TSC1	4.559418338
TSC2	4.711455375
TSC22D1	16.72659017
TSC22D1-AS1	0.168544516
TSC22D2	10.31682316
TSC22D3	54.04040881
TSC22D4	14.94040556
TSEN15	11.68655797
TSEN15P1	0.041902797
TSEN15P2	0.060279163
TSEN15P3	0
TSEN2	2.246720455
TSEN2P1	0
TSEN34	20.7269783
TSEN54	15.4384399
TSFM	7.951238535
TSG101	20.07906929
TSGA10	0.555957786
TSGA10IP	0.020931077
TSGA13	0.009552873
TSHB	0.040186109
TSHR	0.035191061
TSHZ1	2.530385473
TSHZ2	1.950273604
TSHZ3	3.401891924
TSIX	0.000582816
TSKS	0.090254874
TSKU	16.20454491
TSLP	0.841627754
TSN	12.7853924
TSNARE1	6.102828347
TSNAX	5.546262516
TSNAX-DISC1	0.006066894
TSNAXIP1	0.336136143
TSPAN1	16.80061292
TSPAN10	0.700381627
TSPAN11	0.533961691
TSPAN12	0.6727713
TSPAN13	12.04168436
TSPAN14	8.423029053
TSPAN15	9.737886927
TSPAN16	0.0829466
TSPAN17	18.66675188
TSPAN18	1.043894237
TSPAN19	0.010565454
TSPAN2	1.974469618
TSPAN3	10.20899131
TSPAN31	6.467970987
TSPAN32	0.278781197
TSPAN33	3.170289422
TSPAN4	4.573868547
TSPAN5	1.501592083
TSPAN6	5.267694376
TSPAN7	10.55404801
TSPAN8	0.556846417
TSPAN9	10.34432214
TSPAN9-IT1	0
TSPEAR	0.1834126
TSPEAR-AS1	0.558970855
TSPEAR-AS2	0.470679466
TSPO	153.9814027
TSPO2	0.021842045
TSPOAP1	2.012784645
TSPOAP1-AS1	0.149819081
TSPY1	0
TSPY10	0
TSPY11P	0
TSPY12P	0
TSPY13P	0
TSPY14P	0
TSPY15P	0
TSPY16P	0
TSPY17P	0
TSPY18P	0
TSPY19P	0
TSPY2	0
TSPY20P	0
TSPY21P	0
TSPY22P	0
TSPY23P	0
TSPY24P	0
TSPY25P	0
TSPY26P	0.580650087
TSPY3	0
TSPY4	0
TSPY5P	0
TSPY6P	0
TSPY7P	0
TSPY8	0
TSPY9P	0
TSPYL1	13.74212679
TSPYL2	4.557606648
TSPYL4	5.307219786
TSPYL5	11.45067867
TSPYL6	0
TSR1	12.97520671
TSR2	16.1779214
TSR3	30.17372194
TSSC2	0.306098445
TSSC4	9.982447033
TSSK1A	0.084296642
TSSK1B	0
TSSK2	0
TSSK3	0.187137776
TSSK4	0.291620816
TSSK5P	1.665486027
TSSK6	0.647657274
TST	5.147099873
TSTA3	46.81214565
TSTD1	48.6886258
TSTD2	1.741087955
TSTD3	0.695403484
TTBK1	0.069028198
TTBK2	1.052517027
TTC1	15.45560229
TTC12	2.42580997
TTC13	2.889621646
TTC14	7.586112921
TTC16	0.098244627
TTC17	6.448737943
TTC19	3.823331709
TTC21A	0.868594708
TTC21B	2.210097369
TTC21B-AS1	0.01687251
TTC22	6.29043679
TTC23	3.060785297
TTC23L	0.035220234
TTC24	0.160190438
TTC25	0.388438927
TTC26	2.11957406
TTC27	8.726833031
TTC28	0.679226277
TTC28-AS1	1.671657426
TTC29	0
TTC3	8.544748789
TTC30A	2.73044936
TTC30B	2.63772734
TTC31	7.163659045
TTC32	5.943719731
TTC33	2.62726686
TTC34	0.405995488
TTC36	0.213874533
TTC37	4.506932678
TTC38	7.792421175
TTC39A	1.300051952
TTC39A-AS1	0.105957154
TTC39B	2.216681293
TTC39C	3.644692211
TTC39C-AS1	0.3697909
TTC39CP1	0
TTC39DP	0.140627574
TTC3-AS1	0.019671778
TTC3P1	0.163242437
TTC4	0.868826633
TTC41P	0.061277635
TTC4P1	0.018635527
TTC5	1.356389864
TTC6	0.051620477
TTC7A	10.3722839
TTC7B	1.845679497
TTC8	3.407540529
TTC9	2.113733857
TTC9B	0.258000995
TTC9C	4.361470825
TTF1	6.960621514
TTF2	1.555807508
TTI1	12.17033476
TTI2	0.833143127
TTK	3.996459803
TTL	5.204315649
TTLL1	3.935963968
TTLL10	0.492567749
TTLL10-AS1	0.006109836
TTLL11	1.037790626
TTLL11-IT1	0.102566257
TTLL12	35.73156289
TTLL13P	0.033182891
TTLL2	0.021067303
TTLL3	3.34785761
TTLL4	4.838287217
TTLL5	3.019010083
TTLL6	0.101612433
TTLL7	0.153513756
TTLL7-IT1	0
TTLL8	0.03188761
TTLL9	0.087412417
TTN	0.341589226
TTN-AS1	0.789892269
TTPA	0
TTPAL	11.4915327
TTR	0.009930944
TTTY1	0
TTTY10	0.075017174
TTTY11	0
TTTY12	0
TTTY13	0
TTTY14	0.11326304
TTTY15	1.408985509
TTTY16	0.449582091
TTTY17A	0
TTTY17B	0
TTTY17C	0
TTTY18	0
TTTY19	0
TTTY1B	0
TTTY2	0
TTTY20	0
TTTY21	0
TTTY21B	0
TTTY22	0
TTTY23	0
TTTY23B	0
TTTY23B	0
TTTY25P	0
TTTY2B	0
TTTY3	0
TTTY3B	0
TTTY4	0
TTTY4B	0
TTTY4C	0
TTTY5	0
TTTY6	0
TTTY6B	0
TTTY7	0
TTTY7B	0
TTTY8	0.030480142
TTTY8B	0
TTTY9B	0
TTYH1	0.079382916
TTYH2	3.468849951
TTYH3	27.88949383
TUB	3.836362503
TUBA1A	38.66852806
TUBA1B	76.09132865
TUBA1C	45.890575
TUBA3C	0
TUBA3D	0.148547775
TUBA3E	0.027989547
TUBA3FP	1.426698761
TUBA3GP	0
TUBA4A	39.62582824
TUBA4B	0.090010179
TUBA8	0.094830828
TUBAL3	0.036006575
TUBAP	0
TUBAP2	1.097058345
TUBAP4	0.15562457
TUB-AS1	0
TUBB	196.8021177
TUBB1	0.037036511
TUBB1P1	0.016599954
TUBB1P2	0
TUBB2A	9.771576939
TUBB2B	0.599989226
TUBB2BP1	0.024776051
TUBB3	2.080052944
TUBB3P1	0.032402313
TUBB3P2	0
TUBB4A	0.317535187
TUBB4AP1	0.048860242
TUBB4B	220.7675947
TUBB4BP1	0
TUBB4BP2	0
TUBB4BP3	0.079630776
TUBB4BP4	0
TUBB4BP5	0
TUBB4BP6	0
TUBB4BP7	0.017487796
TUBB6	75.2283955
TUBB7P	0
TUBB8	0.028956646
TUBB8P1	0.653038086
TUBB8P10	0.03374502
TUBB8P11	0.020396919
TUBB8P12	0.081127595
TUBB8P2	0.043595839
TUBB8P3	0
TUBB8P4	0.016299049
TUBB8P5	0.015973309
TUBB8P6	0
TUBB8P7	0.043754948
TUBB8P8	0
TUBB8P9	0.033824358
TUBBP1	0.930847975
TUBBP10	0.066348779
TUBBP11	0
TUBBP2	0.262529688
TUBBP5	5.490471556
TUBBP6	0.22681619
TUBBP8	0
TUBBP9	0
TUBD1	2.546821792
TUBE1	1.479307543
TUBG1	19.18117471
TUBG1P	0.222473612
TUBG2	22.16381322
TUBGCP2	9.470837805
TUBGCP3	3.605886815
TUBGCP4	1.101115926
TUBGCP5	2.195304215
TUBGCP6	14.84690917
TUFM	56.65328248
TUFMP1	15.5080789
TUFT1	6.649826908
TUG1	43.85877474
TULP1	0.452317885
TULP2	0.038535608
TULP3	9.748624432
TULP3P1	0
TULP4	1.970915189
TUNAR	0
TUSC1	9.401786889
TUSC2	7.892912523
TUSC3	8.016594421
TUSC5	0.012002192
TUSC7	0
TUSC8	0
TUT1	2.336681442
TVP23A	0.16345344
TVP23B	2.996600386
TVP23BP1	0
TVP23BP2	0
TVP23C	0.536024278
TVP23C-CDRT4	0.076648158
TVP23CP1	0
TVP23CP2	0
TWF1	9.505711274
TWF1P1	0.226291081
TWF2	31.47074638
TWIST1	4.458226738
TWIST2	1.815564739
TWISTNB	12.59594718
TWNK	6.43461164
TWSG1	12.36406505
TXK	0.515879911
TXLNA	21.61377136
TXLNB	0.170471476
TXLNG	3.725684773
TXLNGY	1.847487204
TXN	362.3615907
TXN2	46.80215361
TXNDC11	7.511749981
TXNDC12	18.54210304
TXNDC12-AS1	0
TXNDC15	7.730250246
TXNDC16	2.891593614
TXNDC17	17.00047628
TXNDC2	0.006362011
TXNDC5	1.101870673
TXNDC8	0
TXNDC9	13.53344272
TXNIP	81.02746716
TXNL1	4.003501064
TXNL1P1	0
TXNL4A	8.692206915
TXNL4B	2.246492216
TXNP1	0.465335642
TXNP2	0
TXNP3	0
TXNP4	0.278450844
TXNP5	0.890600714
TXNP6	1.392254218
TXNP7	0.073651674
TXNRD1	31.42409922
TXNRD2	6.066728754
TXNRD3	6.900595268
TXNRD3NB	0
TYK2	9.864387332
TYMP	126.7152964
TYMS	7.21661164
TYMSOS	0.33165892
TYMSP1	0
TYMSP2	0
TYR	0.007155153
TYRL	0
TYRO3	1.080475772
TYRO3P	0.007977797
TYROBP	37.09275308
TYRP1	0.36918369
TYSND1	9.88630725
TYW1	4.32708316
TYW1B	1.602929887
TYW3	5.80638777
TYW5	1.003335642
U2AF1	0.071855453
U2AF1L4	2.049156077
U2AF1L5	0.088584442
U2AF2	36.34240262
U2SURP	20.78413398
U40455.1	0.049895816
U47924.1	0.845297204
U47924.2	2.144223793
U47924.3	0.234055752
U51244.1	0.057700375
U52111.1	0.536024278
U52112.1	0.108519815
U62317.1	2.061777743
U62317.2	1.899895083
U62317.3	43.81611286
U62317.4	0.578034117
U62317.5	0.35767857
U62631.1	0.099218117
U73023.1	0
U73166.1	0.657674373
U73169.1	0.117601855
U73479.1	0
U82695.1	0.184970918
U85056.1	0
U91319.1	0.026125836
U91324.1	0.096554543
U91328.1	0.151529848
U91328.2	0
U91328.3	0.041740697
U95743.1	0
UACA	3.212243867
UAP1	13.64992446
UAP1L1	11.15147402
UBA1	33.36392211
UBA2	27.9978998
UBA3	11.97250467
UBA5	6.448378258
UBA52	81.94964817
UBA52P3	0.677903886
UBA52P5	1.227295187
UBA52P6	2.25967962
UBA52P7	0.738261118
UBA52P8	2.135514933
UBA52P9	0
UBA6	8.658781184
UBA6-AS1	2.024450012
UBA7	22.90939765
UBAC1	26.55658322
UBAC2	11.76277871
UBAC2-AS1	0.999184139
UBALD1	6.660622658
UBALD2	54.2320594
UBAP1	22.13267334
UBAP1L	0.551127812
UBAP2	4.319238678
UBAP2L	26.46368538
UBASH3A	0.551541666
UBASH3B	1.408168343
UBB	148.5035379
UBBP1	2.053059867
UBBP2	0.560517932
UBBP3	0.089543321
UBBP5	0.405637977
UBC	208.5359656
UBD	7.206548626
UBDP1	0
UBE2A	7.031068519
UBE2B	27.71753509
UBE2C	40.74346441
UBE2CP1	0
UBE2CP2	0.550076912
UBE2CP3	0.047955423
UBE2CP4	0.040336337
UBE2D1	8.456167112
UBE2D2	21.66490077
UBE2D3	27.4587542
UBE2D3P1	1.166483264
UBE2D3P2	0.581930976
UBE2D3P3	0.253881651
UBE2D3P4	0
UBE2D4	6.419494251
UBE2DNL	0
UBE2E1	20.8077239
UBE2E1-AS1	0.11095085
UBE2E2	9.966056765
UBE2E2-AS1	0
UBE2E3	17.68205003
UBE2F	6.039124418
UBE2FP1	1.496595418
UBE2FP2	0.046709828
UBE2FP3	0.782478754
UBE2F-SCLY	0.020262855
UBE2G1	8.467476054
UBE2G2	9.577778085
UBE2H	32.2416193
UBE2HP1	0.479554231
UBE2I	8.36977954
UBE2J1	11.22760534
UBE2J2	7.574962093
UBE2K	15.46185242
UBE2L2	0
UBE2L3	31.02046145
UBE2L4	0.41857643
UBE2L5	0.649718635
UBE2L6	100.2381846
UBE2M	42.07558009
UBE2MP1	0.863197615
UBE2N	11.08428904
UBE2NL	0
UBE2NP1	0
UBE2O	9.542921717
UBE2Q1	26.35128023
UBE2Q1-AS1	0.649396354
UBE2Q2	11.71434458
UBE2Q2L	0.086492747
UBE2Q2P1	1.111998257
UBE2Q2P10	0
UBE2Q2P11	0.105268002
UBE2Q2P12	0
UBE2Q2P2	1.593774572
UBE2Q2P4Y	0
UBE2Q2P5Y	0
UBE2Q2P6	0
UBE2Q2P8	0
UBE2Q2P9	0
UBE2QL1	0.129969527
UBE2R2	18.74674575
UBE2R2-AS1	0.100061547
UBE2S	15.58121233
UBE2SP1	1.451565496
UBE2SP2	0.911828467
UBE2T	24.01148295
UBE2U	0.152632875
UBE2V1	2.539606931
UBE2V1P1	0.387953984
UBE2V1P10	0
UBE2V1P11	0
UBE2V1P12	0
UBE2V1P13	0
UBE2V1P14	0
UBE2V1P15	0
UBE2V1P2	0.686634466
UBE2V1P3	0
UBE2V1P4	0.062732385
UBE2V1P5	0
UBE2V1P6	0
UBE2V1P7	0
UBE2V1P8	0
UBE2V1P9	0
UBE2V2	6.141430201
UBE2V2P1	0
UBE2V2P2	0
UBE2V2P3	0.098764029
UBE2V2P4	0
UBE2W	3.212063732
UBE2WP1	0
UBE2Z	36.1266132
UBE3A	4.753969527
UBE3AP2	0
UBE3B	5.018510184
UBE3C	13.20776611
UBE3D	0.540004764
UBE4A	2.805786043
UBE4B	5.503735889
UBFD1	4.712083512
UBFD1P1	0.026510983
UBIAD1	2.496852605
UBL3	5.631261813
UBL4A	11.99614936
UBL4B	0.058403086
UBL5	36.17517711
UBL5P1	0
UBL5P2	0.394154162
UBL5P3	0
UBL5P4	0
UBL7	9.811145306
UBL7-AS1	0.858149676
UBLCP1	9.709360318
UBN1	9.572297257
UBN2	2.112426728
UBOX5	4.080968041
UBOX5-AS1	0.330033622
UBP1	8.189764257
UBQLN1	21.18879069
UBQLN1P1	0
UBQLN2	8.759517169
UBQLN3	0
UBQLN4	18.17433864
UBQLN4P1	0.215679582
UBQLN4P2	0
UBQLNL	0.279895465
UBR1	1.991058157
UBR2	4.00351835
UBR3	2.764239605
UBR4	5.6636958
UBR5	15.28489778
UBR5-AS1	3.069757973
UBR7	6.928481127
UBTD1	9.385882625
UBTD2	8.73395951
UBTF	17.59908479
UBTFL1	0
UBTFL10	0
UBTFL11	0
UBTFL2	0
UBTFL3	0
UBTFL5	0
UBTFL6	0.021074161
UBTFL7	0
UBTFL8	0.51088874
UBTFL9	0
UBXN1	26.22491174
UBXN10	0.333131372
UBXN10-AS1	0.380822477
UBXN11	6.922646689
UBXN2A	5.191223309
UBXN2B	3.791503439
UBXN4	24.07480437
UBXN6	21.71903383
UBXN7	10.71829826
UBXN7-AS1	0.167719744
UBXN8	2.052676952
UCA1	1.135786336
UCHL1	48.16241732
UCHL1-AS1	0.073567979
UCHL3	5.029655395
UCHL5	4.830459556
UCK1	10.32433159
UCK2	7.956724611
UCKL1	26.64164454
UCKL1-AS1	0.557172253
UCMA	0
UCN	1.302939796
UCN2	27.4958457
UCN3	0.053949851
UCP1	0
UCP2	12.00663349
UCP3	0.169874666
UEVLD	4.848149796
UFC1	30.12081387
UFD1	7.628074162
UFL1	6.841492443
UFL1-AS1	0.078758906
UFM1	17.92090439
UFSP1	0.60666499
UFSP2	6.38629663
UGCG	19.52248127
UGDH	8.263863446
UGDH-AS1	0.542015008
UGGT1	7.016475459
UGGT2	3.232260296
UGP2	13.91814784
UGT1A1	0.019323878
UGT1A10	0.034177923
UGT1A11P	0
UGT1A12P	0
UGT1A13P	0
UGT1A2P	0
UGT1A3	0
