	c6d03bd4-42cd-445a-9222-7ea265bd103f
	tumor
RPL36P20	0
RPL36P4	0
RPL37	63.01587676
RPL37A	65.25770726
RPL37AP1	0.957101847
RPL37AP8	0.087955012
RPL37P1	0.341909623
RPL37P10	0
RPL37P15	0
RPL37P18	0
RPL37P2	4.060027855
RPL37P21	0
RPL37P23	0.990840131
RPL37P25	0.087955012
RPL37P3	0.24855546
RPL37P4	0
RPL37P6	0.843320509
RPL38	92.16986911
RPL38P1	0
RPL38P3	0
RPL38P4	0
RPL39	124.9155069
RPL39L	54.16203237
RPL39P	0
RPL39P18	0.156616666
RPL39P25	0
RPL39P26	0
RPL39P28	0
RPL39P29	0.154621549
RPL39P3	48.70677915
RPL39P31	0.156616666
RPL39P33	0
RPL39P34	0
RPL39P36	0.466838139
RPL39P38	1.745303369
RPL39P39	0.160765452
RPL39P40	0.166271118
RPL39P5	0.108131774
RPL39P6	0.485511664
RPL3L	0.387282691
RPL3P1	0.14032129
RPL3P10	0
RPL3P11	0.021182882
RPL3P12	0.120574089
RPL3P13	0
RPL3P2	0.524659321
RPL3P3	0.060038541
RPL3P4	22.32435431
RPL3P5	0
RPL3P6	0.080649778
RPL3P7	0.420616541
RPL3P8	0.040765043
RPL3P9	0.18468322
RPL4	173.9857792
RPL41	237.378612
RPL41P1	258.6398558
RPL41P2	2.196079655
RPL41P5	27.38783748
RPL4P1	0.227939749
RPL4P2	0.075742849
RPL4P3	0.092584223
RPL4P4	2.3821834
RPL4P5	0.703915814
RPL4P6	0.223394938
RPL5	279.404403
RPL5P1	0.407308443
RPL5P10	0.027153896
RPL5P11	0.027184304
RPL5P12	0.285259497
RPL5P13	0
RPL5P14	0
RPL5P15	0
RPL5P16	0
RPL5P17	0.027680255
RPL5P18	0.027245323
RPL5P19	0
RPL5P2	0
RPL5P20	0
RPL5P21	0
RPL5P22	0.054922134
RPL5P23	0.419508927
RPL5P24	0.137150188
RPL5P25	0
RPL5P26	0
RPL5P27	0.055109156
RPL5P28	0.035029702
RPL5P29	0.135769481
RPL5P3	0.24575956
RPL5P30	0.463170499
RPL5P31	0
RPL5P32	0
RPL5P33	0.026823849
RPL5P34	0.762869057
RPL5P35	0.029749489
RPL5P4	0.849371422
RPL5P5	0
RPL5P6	0.082197234
RPL5P7	0
RPL5P8	0
RPL5P9	0.191793547
RPL6	73.46543714
RPL6P12	0
RPL6P2	0.062006598
RPL6P21	0
RPL6P24	0
RPL6P25	0.028227422
RPL6P27	5.901861975
RPL6P29	0.028064258
RPL6P30	0.028161929
RPL6P5	0
RPL6P7	0
RPL6P8	0.028796659
RPL6P9	0
RPL7	175.4823205
RPL7A	371.2799949
RPL7AP10	0.184138431
RPL7AP11	0.273442114
RPL7AP14	0.060537614
RPL7AP15	0.030535325
RPL7AP2	0.065609684
RPL7AP23	0
RPL7AP25	0
RPL7AP26	0.029859266
RPL7AP28	0.085028312
RPL7AP3	0.05143132
RPL7AP30	1.158884626
RPL7AP31	0.03042053
RPL7AP33	0.041285005
RPL7AP34	0.151532979
RPL7AP38	0.030231112
RPL7AP4	0.031567729
RPL7AP49	0
RPL7AP50	0.70231247
RPL7AP51	0
RPL7AP52	0
RPL7AP53	0.183674022
RPL7AP56	0
RPL7AP57	0
RPL7AP58	0.060537614
RPL7AP6	2.242688088
RPL7AP60	0
RPL7AP61	0
RPL7AP64	0.073229512
RPL7AP65	0.097361965
RPL7AP66	0.333372554
RPL7AP69	0
RPL7AP7	0
RPL7AP71	0.032849233
RPL7AP72	0
RPL7AP73	0
RPL7AP8	0
RPL7AP9	0.060688958
RPL7L1	16.34226418
RPL7L1P1	0
RPL7L1P10	0
RPL7L1P11	0
RPL7L1P12	0
RPL7L1P13	0
RPL7L1P2	0
RPL7L1P3	0.035233067
RPL7L1P4	0
RPL7L1P5	0
RPL7L1P7	0
RPL7L1P8	0.032760571
RPL7L1P9	0
RPL7P1	2.144830646
RPL7P10	0.065698466
RPL7P11	0.073785967
RPL7P12	0.064734889
RPL7P13	0.065521142
RPL7P14	0
RPL7P15	0.03409492
RPL7P16	0.065787488
RPL7P17	0
RPL7P18	0.066146003
RPL7P19	0.157123516
RPL7P2	0
RPL7P20	0.065169351
RPL7P21	0
RPL7P22	0
RPL7P23	0.552456378
RPL7P24	0
RPL7P25	0.033669325
RPL7P26	0
RPL7P27	0
RPL7P28	0.032804842
RPL7P29	0
RPL7P3	0
RPL7P30	0
RPL7P31	0
RPL7P32	0.293656249
RPL7P33	0.065432839
RPL7P34	0
RPL7P35	0
RPL7P36	0
RPL7P37	0
RPL7P38	0.131396932
RPL7P39	0
RPL7P4	0.033254224
RPL7P40	0
RPL7P41	0
RPL7P42	0
RPL7P43	0
RPL7P44	0.065432839
RPL7P45	0
RPL7P46	0
RPL7P47	0.436611209
RPL7P48	0.032540996
RPL7P49	0
RPL7P5	0
RPL7P50	0.166957244
RPL7P51	0
RPL7P52	0.032716419
RPL7P53	0.065698466
RPL7P54	0
RPL7P55	0
RPL7P56	0.033857159
RPL7P57	0.032804842
RPL7P58	0.032025835
RPL7P59	0.102971721
RPL7P6	0.62498114
RPL7P60	0.132112018
RPL7P61	0
RPL7P7	0.069062826
RPL7P8	0.066508447
RPL7P9	7.50690726
RPL8	679.8287691
RPL8P2	0.096715471
RPL9	165.1246176
RPL9P15	0
RPL9P16	0.085628159
RPL9P18	0.408374297
RPL9P2	0.087795961
RPL9P21	0.288422771
RPL9P25	0
RPL9P28	0.419267413
RPL9P29	0.286558318
RPL9P3	0.126655217
RPL9P30	0
RPL9P31	0
RPL9P32	0.469849998
RPL9P33	0
RPL9P5	0.051540516
RPL9P6	0
RPL9P7	1.297488069
RPL9P9	312.637009
RPLP0	356.5434572
RPLP0P1	0.067245383
RPLP0P11	0
RPLP0P2	1.515283271
RPLP0P6	6.030726648
RPLP0P7	0
RPLP1	468.9247098
RPLP1P10	0
RPLP1P11	0
RPLP1P13	0.162378483
RPLP1P6	0.653573394
RPLP2	259.9039552
RPLP2P1	0
RPN1	135.4434031
RPN2	98.6782221
RPP14	2.232170895
RPP21	5.834604684
RPP25	11.46501798
RPP25L	29.87764088
RPP30	2.984232452
RPP38	8.77945963
RPP40	5.431692677
RPP40P1	0
RPP40P2	0
RPPH1	0
RPPH1-2P	0
RPPH1-3P	0
RPRD1A	13.15861985
RPRD1B	5.175795732
RPRD2	9.229055556
RPRM	0.099016655
RPRML	0
RPS10	138.2762057
RPS10-NUDT3	0.138559265
RPS10P14	0.096715471
RPS10P16	0.440484373
RPS10P18	0.098083165
RPS10P2	1.474225701
RPS10P20	0
RPS10P21	0
RPS10P27	0
RPS10P28	0.097492302
RPS10P3	0.933676278
RPS10P5	1.18863496
RPS10P7	0.635813901
RPS11	714.1038289
RPS11P1	0
RPS11P5	3.460775293
RPS11P6	0.363338944
RPS11P7	0.156616666
RPS12	649.3006385
RPS12P10	0
RPS12P15	0.063053463
RPS12P16	0
RPS12P17	0
RPS12P18	0
RPS12P2	0
RPS12P20	0.063883114
RPS12P21	0
RPS12P23	0.244590259
RPS12P24	0
RPS12P26	1.103435601
RPS12P27	0
RPS12P28	0
RPS12P31	0.060993928
RPS12P5	0
RPS13	270.496183
RPS13P2	3.948116831
RPS14	217.5720515
RPS14P4	0
RPS14P7	0
RPS14P8	0.39472493
RPS15	138.8490658
RPS15A	78.22415062
RPS15AP1	4.470184122
RPS15AP10	0.381291883
RPS15AP11	0.756641555
RPS15AP12	2.064675892
RPS15AP16	0
RPS15AP17	0.186735256
RPS15AP18	0
RPS15AP24	0.245207911
RPS15AP25	0
RPS15AP27	0
RPS15AP28	0
RPS15AP29	0
RPS15AP3	0
RPS15AP30	0.062245085
RPS15AP32	0
RPS15AP34	0
RPS15AP36	0
RPS15AP38	0.261027777
RPS15AP40	0.124171781
RPS15AP5	0.062565936
RPS15AP6	0.063053463
RPS15AP7	0
RPS15AP9	0
RPS15P5	0.449547837
RPS15P9	0.228297021
RPS16	247.9504153
RPS16P5	0
RPS16P8	0.056323859
RPS16P9	0
RPS17	186.9003389
RPS17P1	0.059792077
RPS17P11	0
RPS17P13	0
RPS17P14	0
RPS17P15	0.069557545
RPS17P17	0
RPS17P2	0.059498978
RPS17P5	0.118997957
RPS17P8	0
RPS18	1398.12267
RPS18P1	0.106006914
RPS18P12	3.755046642
RPS18P13	0.320822686
RPS18P6	0.265017284
RPS18P9	3.008061399
RPS19	231.4761394
RPS19BP1	16.61164677
RPS19P1	0.78308333
RPS19P3	1.100933479
RPS19P6	0
RPS19P7	0.306509889
RPS2	252.6250187
RPS20	183.2798446
RPS20P1	0
RPS20P10	0.287852765
RPS20P14	2.697287024
RPS20P15	0
RPS20P2	0.187215295
RPS20P20	0
RPS20P21	0
RPS20P22	0.073674001
RPS20P23	0
RPS20P24	0.067245383
RPS20P25	0
RPS20P31	0
RPS20P32	0
RPS20P33	0.137150188
RPS20P35	0.339994163
RPS20P4	0
RPS20P5	0.067432176
RPS21	261.0989659
RPS21P1	0
RPS21P4	0
RPS21P8	0
RPS23	105.2384644
RPS23P1	0.112386959
RPS23P10	0
RPS23P2	0.058495381
RPS23P3	0
RPS23P4	0
RPS23P5	0.056718652
RPS23P6	0.056323859
RPS23P7	0.054674737
RPS23P8	2.574683069
RPS23P9	0
RPS24	151.1751996
RPS24P1	0
RPS24P12	0
RPS24P13	0
RPS24P14	0
RPS24P16	0.061927508
RPS24P17	0.114778171
RPS24P18	0
RPS24P6	0
RPS24P7	0.197362465
RPS24P8	1.268127482
RPS25	204.9043304
RPS25P9	0
RPS26	109.1214327
RPS26P11	0.418544538
RPS26P13	0.367811867
RPS26P15	0.418544538
RPS26P2	0.558059384
RPS26P21	0
RPS26P24	0
RPS26P28	0.418544538
RPS26P3	0.767331653
RPS26P30	0
RPS26P31	1.046361346
RPS26P34	0
RPS26P35	0.070160645
RPS26P38	0.209272269
RPS26P39	0
RPS26P4	0
RPS26P40	0.082570011
RPS26P41	0
RPS26P42	0
RPS26P43	0.162378483
RPS26P45	0
RPS26P47	0.348787115
RPS26P48	0
RPS26P49	0.072681387
RPS26P5	0
RPS26P52	0.139514846
RPS26P54	0
RPS26P55	0.136379681
RPS26P56	0.30344479
RPS26P6	0.348787115
RPS26P8	0.488301961
RPS27	786.7239221
RPS27A	190.9239719
RPS27AP1	0.154621549
RPS27AP10	0
RPS27AP11	0.977540264
RPS27AP12	0.261027777
RPS27AP13	0
RPS27AP14	0
RPS27AP15	0
RPS27AP16	10.72243075
RPS27AP17	0.05335293
RPS27AP18	0
RPS27AP19	0.265017284
RPS27AP2	0.156616666
RPS27AP3	0.21388179
RPS27AP6	0
RPS27AP7	0.10670586
RPS27AP8	0
RPS27AP9	0.055423706
RPS27L	3.558752092
RPS27P1	0
RPS27P12	0
RPS27P14	0.095573162
RPS27P15	0.096331679
RPS27P16	0.120774046
RPS27P18	0
RPS27P20	0
RPS27P21	0.866985115
RPS27P22	0
RPS27P23	0.096715471
RPS27P25	0.048746151
RPS27P26	0
RPS27P27	0
RPS27P29	0.288995038
RPS27P5	0
RPS28	71.39473082
RPS28P1	0
RPS28P7	386.6753613
RPS28P8	0
RPS29	49.55117257
RPS29P1	0
RPS29P10	0
RPS29P11	0.141962475
RPS29P12	0
RPS29P13	0
RPS29P14	0.141962475
RPS29P15	0
RPS29P16	1.1356998
RPS29P17	1.462384531
RPS29P19	0
RPS29P2	0
RPS29P20	0
RPS29P21	0.142797548
RPS29P22	0
RPS29P23	0
RPS29P24	0
RPS29P25	0
RPS29P26	0
RPS29P27	0
RPS29P28	0
RPS29P29	0
RPS29P3	0.5678499
RPS29P30	0
RPS29P31	0
RPS29P32	0
RPS29P33	0
RPS29P4	0
RPS29P5	1.41962475
RPS29P6	0
RPS29P7	0
RPS29P8	0.141962475
RPS29P9	0.141962475
RPS2P1	0.029568311
RPS2P2	0.080783971
RPS2P24	0.055805938
RPS2P25	0
RPS2P28	0.098281713
RPS2P32	1.034161617
RPS2P35	0.243567725
RPS2P36	0.029212495
RPS2P39	0
RPS2P4	0.141796631
RPS2P41	0
RPS2P44	0.086083628
RPS2P45	0
RPS2P46	5.993292346
RPS2P48	0.110093348
RPS2P5	21.18244861
RPS2P52	0
RPS2P55	0.384890334
RPS2P6	0.08137067
RPS2P7	0.603460826
RPS3	331.7361002
RPS3A	330.0794914
RPS3AP1	0
RPS3AP12	0.096715471
RPS3AP14	0
RPS3AP15	0
RPS3AP17	0
RPS3AP2	0
RPS3AP22	0.031567729
RPS3AP23	0
RPS3AP24	0
RPS3AP25	0.459185055
RPS3AP26	4.551671853
RPS3AP29	0.031567729
RPS3AP3	0.200624655
RPS3AP30	0.028626867
RPS3AP32	0
RPS3AP33	0
RPS3AP34	0.031082693
RPS3AP35	0
RPS3AP36	0.344556665
RPS3AP37	0.162923377
RPS3AP38	0.031815968
RPS3AP39	0
RPS3AP4	0.127097294
RPS3AP40	0
RPS3AP41	0
RPS3AP42	0.030963754
RPS3AP43	0.217578851
RPS3AP44	0.460928795
RPS3AP46	0
RPS3AP47	2.390777135
RPS3AP49	0.706757486
RPS3AP5	1.537552165
RPS3AP50	0
RPS3AP52	0
RPS3AP53	0.031202549
RPS3AP54	0
RPS3AP6	4.885651968
RPS3AP9	0
RPS3P1	0.126435329
RPS3P2	0.034629933
RPS3P6	0.521624102
RPS3P7	0.033437442
RPS4X	297.9091106
RPS4XP1	0.15422861
RPS4XP10	0.033208732
RPS4XP11	0.15722528
RPS4XP12	0.068478373
RPS4XP13	0.153837663
RPS4XP14	0.279744237
RPS4XP15	0.030535325
RPS4XP16	1.022642422
RPS4XP17	0.064391467
RPS4XP18	0.063631935
RPS4XP19	0
RPS4XP2	0.30612337
RPS4XP20	0.062890112
RPS4XP21	0.032367444
RPS4XP22	2.271945609
RPS4XP23	0
RPS4XP3	0.352671911
RPS4XP4	0
RPS4XP5	0.030650989
RPS4XP6	0.213210894
RPS4XP7	0.093367628
RPS4XP8	0.094457522
RPS4XP9	0.031122543
RPS4Y1	16.59276128
RPS4Y2	0
RPS5	277.998046
RPS5P2	0.113791796
RPS5P3	0
RPS5P7	0.039926946
RPS6	689.6358665
RPS6KA1	8.094611535
RPS6KA2	1.35469711
RPS6KA2-AS1	0
RPS6KA2-IT1	0.209633707
RPS6KA3	8.535050024
RPS6KA4	8.76777697
RPS6KA5	0.777491088
RPS6KA6	2.661120155
RPS6KB1	5.346502197
RPS6KB2	12.31291605
RPS6KB2-AS1	0
RPS6KC1	7.961136338
RPS6KL1	0.430248619
RPS6P12	0.066874885
RPS6P14	0
RPS6P15	0
RPS6P16	0.111185877
RPS6P2	0
RPS6P20	0
RPS6P21	0.03215309
RPS6P22	0.066874885
RPS6P23	0
RPS6P25	0.519263812
RPS6P4	0
RPS6P7	0.043897981
RPS6P8	0.066508447
RPS7	198.7354122
RPS7P1	52.86682567
RPS7P10	5.55560611
RPS7P11	10.0250702
RPS7P12	0.041710624
RPS7P13	0.048746151
RPS7P14	0.541308031
RPS7P15	0.332542236
RPS7P2	0
RPS7P3	0.502253446
RPS7P4	1.626714339
RPS7P5	0.08356483
RPS7P6	0.083853483
RPS7P7	0.085028312
RPS7P8	0.292476906
RPS7P9	0
RPS8	362.41135
RPS8P10	0
RPS8P3	0.039028269
RPS8P4	0.038717039
RPS8P6	0
RPS9	164.4697143
RPS9P1	0
RPSA	182.9241673
RPSAP1	0.08275767
RPSAP10	0.082946184
RPSAP11	0.110218312
RPSAP12	0.35538579
RPSAP13	0
RPSAP14	0.540960072
RPSAP15	0.225557103
RPSAP16	0.029568311
RPSAP17	0.219937334
RPSAP18	0.246591703
RPSAP19	0.66206136
RPSAP2	0.082012105
RPSAP20	0
RPSAP21	0.082290113
RPSAP22	0.085577849
RPSAP23	0
RPSAP24	0
RPSAP25	0.054984333
RPSAP26	0
RPSAP27	0.02855951
RPSAP28	0
RPSAP29	0.167610471
RPSAP3	0.082104566
RPSAP31	0.082359909
RPSAP32	0.046151299
RPSAP33	0
RPSAP34	0
RPSAP35	0
RPSAP36	0.096255286
RPSAP37	0
RPSAP38	0
RPSAP39	0.0824765
RPSAP4	0.109349474
RPSAP40	0
RPSAP41	0.028227422
RPSAP42	0
RPSAP43	0.077681866
RPSAP44	0.137305335
RPSAP45	0.111101067
RPSAP46	0.110093348
RPSAP47	0.164024211
RPSAP48	0
RPSAP49	0.328788937
RPSAP5	0.302071737
RPSAP50	0
RPSAP51	0
RPSAP52	0.023858067
RPSAP53	0.112647718
RPSAP54	1.232958516
RPSAP55	0
RPSAP57	0
RPSAP58	0.328788937
RPSAP59	0
RPSAP6	0.082570011
RPSAP60	0
RPSAP61	0.331784736
RPSAP62	0.029142357
RPSAP63	0.218698948
RPSAP64	0
RPSAP65	0
RPSAP66	0.040058718
RPSAP67	0
RPSAP68	0
RPSAP69	0.408336135
RPSAP7	0.2194403
RPSAP70	0.309064138
RPSAP71	0
RPSAP72	0
RPSAP73	0
RPSAP74	0.061769932
RPSAP75	0
RPSAP76	0.056918132
RPSAP8	0.081919853
RPSAP9	0.54674737
RPTN	1.768465014
RPTOR	2.562264668
RPUSD1	6.645320361
RPUSD2	3.961164868
RPUSD3	3.821997208
RPUSD4	5.148825635
RRAD	3.892047865
RRAGA	58.25223336
RRAGB	5.50543502
RRAGC	5.905633463
RRAGD	2.373952933
RRAS	25.71956187
RRAS2	22.54613246
RRBP1	30.95658542
RREB1	2.20188291
RRH	0.033368499
RRM1	37.4333329
RRM1-AS1	0
RRM2	27.38168206
RRM2B	11.3283138
RRM2P2	0.03723249
RRM2P3	0.104366222
RRM2P4	0
RRN3	6.822396824
RRN3P1	0.480613108
RRN3P2	0.32146223
RRN3P3	0.411083851
RRNAD1	13.70432893
RRP1	4.774026716
RRP12	1.741899042
RRP15	3.128757142
RRP1B	5.270523187
RRP36	34.04288388
RRP7A	12.345936
RRP7BP	0.967781499
RRP8	3.352709846
RRP9	15.16839357
RRS1	8.267358646
RRS1-AS1	0
RS1	0.03482867
RSAD1	3.88016111
RSAD2	0.969215466
RSBN1	2.00071532
RSBN1L	5.022882956
RSC1A1	0
RSF1	1.989549069
RSF1-IT1	0.038410733
RSF1-IT2	0
RSG1	1.351262237
RSL1D1	23.86226455
RSL24D1	66.73566779
RSL24D1P1	0.049240534
RSL24D1P11	0.049441106
RSL24D1P2	0
RSL24D1P3	0
RSL24D1P4	0
RSL24D1P5	0
RSL24D1P6	0.30268807
RSL24D1P8	0
RSL24D1P9	0.05143132
RSPH1	0.316849982
RSPH10B	0.004861923
RSPH10B2	0
RSPH14	0.259099
RSPH3	1.73159167
RSPH4A	0.213693514
RSPH6A	0
RSPH9	0.405977066
RSPO1	0.055011034
RSPO2	0.035395747
RSPO3	0.977437764
RSPO4	0.232902274
RSPRY1	5.976821528
RSRC1	11.06799602
RSRC2	4.587949145
RSRP1	4.627488453
RSU1	12.80680374
RSU1P1	0.055046674
RSU1P2	0
RSU1P3	0
RTBDN	9.074984381
RTCA	9.871697489
RTCA-AS1	0.573890856
RTCB	61.19950287
RTEL1	0.04049305
RTEL1P1	0
RTEL1-TNFRSF6B	0.061021804
RTF1	8.048386602
RTF2	15.99452037
RTKN	10.38927058
RTKN2	0.770370938
RTL1	0.00578955
RTL10	3.218664716
RTL3	0.018335033
RTL4	0
RTL5	0.523202568
RTL6	7.289301603
RTL8A	49.43391492
RTL8B	22.01098044
RTL8C	90.91524519
RTL9	0.017562368
RTN1	1.599084158
RTN2	1.994226416
RTN3	24.2252885
RTN3P1	0.239000116
RTN4	41.13403309
RTN4IP1	3.123605946
RTN4R	3.56245456
RTN4RL1	0.555827147
RTN4RL2	0.589854976
RTP1	0
RTP2	0
RTP3	0.918833581
RTP4	14.87152846
RTP5	0.04657633
RTRAF	23.94308094
RTTN	0.80005793
RUBCN	1.620627
RUBCNL	0.628262432
RUFY1	3.589385845
RUFY2	2.148017687
RUFY3	1.534144664
RUFY4	0.061287908
RUNDC1	4.220287434
RUNDC3A	0.271428558
RUNDC3A-AS1	0.251607007
RUNDC3B	0.072156723
RUNX1	3.889018886
RUNX1T1	0.15065748
RUNX2	1.060871435
RUNX2-AS1	0
RUNX3	4.12733219
RUSC1	13.18673656
RUSC1-AS1	0.994221838
RUSC2	1.931109401
RUVBL1	7.986879202
RUVBL1-AS1	0
RUVBL2	27.37473504
RWDD1	7.255149765
RWDD2A	1.679320527
RWDD2B	8.559020062
RWDD3	2.302628479
RWDD4	4.905836522
RWDD4P1	0.21482817
RWDD4P2	2.500859372
RXFP1	0.034166901
RXFP2	0
RXFP3	0
RXFP4	0
RXRA	4.810669025
RXRB	11.7228773
RXRG	0.099047261
RXYLT1	3.104437731
RYBP	4.482193014
RYK	22.03114008
RYKP1	0.069837696
RYR1	1.023330254
RYR2	0.034139032
RYR3	0.046875737
S100A1	0.512751593
S100A10	660.0504331
S100A11	4003.829059
S100A11P1	1.400514416
S100A11P2	0.622450852
S100A12	41.33410115
S100A13	22.9944246
S100A14	47.82879199
S100A16	427.3986868
S100A2	2567.170036
S100A3	2.846979393
S100A4	64.18227368
S100A5	0.216746279
S100A6	3023.472639
S100A7	66.84843438
S100A7A	3.627448603
S100A7L2	0
S100A8	807.3682538
S100A9	4901.900783
S100B	4.375640345
S100G	0
S100P	6.448201792
S100PBP	3.221254245
S100Z	0.037270599
S1PR1	3.304198562
S1PR2	2.060239335
S1PR3	1.899563
S1PR4	1.750643021
S1PR5	3.616248676
SAA1	34.65220506
SAA2	4.91615987
SAA2-SAA4	2.229390296
SAA3P	0.037175472
SAA4	0.367305936
SAAL1	6.270533385
SAC3D1	5.233223922
SACM1L	6.395784099
SACS	0.767528968
SACS-AS1	0
SAE1	30.76622797
SAFB	8.442631059
SAFB2	3.862556635
SAG	0
SAGE1	0.369929307
SAGE2P	0
SAGE3P	0
SAGE4P	0
SALL1	1.423938804
SALL1P1	0
SALL2	1.168222975
SALL3	0
SALL4	0.16737659
SALL4P1	0
SALL4P2	0.008342125
SALL4P5	0
SALL4P6	0
SALL4P7	0
SALRNA1	0.011637384
SALRNA2	0
SALRNA3	0
SAMD1	12.35769857
SAMD10	0.791702673
SAMD11	0.151061501
SAMD11P1	0
SAMD12	4.83435285
SAMD12-AS1	3.062033792
SAMD13	0.161603014
SAMD14	0.173001591
SAMD15	0.538220117
SAMD3	0.179350245
SAMD4A	0.462772005
SAMD4B	11.18117033
SAMD5	2.166365338
SAMD7	0
SAMD8	12.62224147
SAMD9	4.554106494
SAMD9L	2.657215206
SAMHD1	12.0221477
SAMM50	8.774670795
SAMM50P1	0
SAMMSON	0.08138366
SAMSN1	4.067634802
SAMSN1-AS1	0
SAP130	5.073835596
SAP18	42.86827814
SAP18P1	0
SAP18P2	0.105775962
SAP18P3	0.061301978
SAP25	0.017489613
SAP30	4.707991897
SAP30BP	4.897396324
SAP30L	2.149044969
SAP30L-AS1	0.086170934
SAPCD1	0.14032129
SAPCD1-AS1	0.26329266
SAPCD2	3.204780737
SAPCD2P1	0
SAPCD2P2	0.020677669
SAPCD2P3	0
SAPCD2P4	0
SAR1A	26.60342697
SAR1AP1	0
SAR1AP2	0
SAR1AP3	0.041006053
SAR1AP4	0
SAR1B	7.041535586
SARAF	81.25419292
SARDH	0.739646676
SARM1	0.466460879
SARNP	1.365322849
SARS	17.30806051
SARS2	0.999273466
SART1	8.378248938
SART3	4.730917538
SASH1	1.408988051
SASH3	6.617357432
SASS6	1.802944876
SAT1	208.8497033
SAT2	20.47836783
SATB1	0.981233955
SATB1-AS1	0.215703072
SATB2	0.516171828
SATB2-AS1	0.038015455
SATL1	0
SAV1	9.205749586
SAXO1	0.010264517
SAXO2	0.186735256
SAYSD1	10.05880576
SBDS	36.77778889
SBDSP1	10.09033524
SBF1	4.648898894
SBF1P1	0
SBF2	1.937181985
SBF2-AS1	2.20354175
SBK1	0.238281967
SBK2	0
SBK3	0.015970778
SBNO1	3.746959402
SBNO2	11.62487557
SBSN	0.64783782
SBSPON	0.060924348
SC5D	59.3151153
SCAANT1	0.095198366
SCAF1	13.42416266
SCAF11	6.107380431
SCAF4	4.183743117
SCAF8	4.761220938
SCAI	0.669658397
SCAMP1	16.17896782
SCAMP1-AS1	4.30783229
SCAMP2	20.62939062
SCAMP3	43.85907992
SCAMP4	8.990310195
SCAMP5	3.317779278
SCAND1	17.34317719
SCAND2P	0.441703716
SCAND3P1	0
SCAP	10.25191667
SCAPER	1.062187448
SCARA3	5.980068007
SCARA5	0.21347187
SCARB1	3.769442065
SCARB2	36.94927381
SCARF1	0.968870284
SCARF2	1.589633085
SCARNA1	0.146238453
SCARNA10	0.367811867
SCARNA11	0
SCARNA12	0.35963827
SCARNA13	1.324122721
SCARNA14	0
SCARNA15	0
SCARNA16	0
SCARNA17	0
SCARNA18	0
SCARNA18B	0
SCARNA2	0
SCARNA20	0
SCARNA21	0.174644484
SCARNA21B	0
SCARNA22	0
SCARNA23	0
SCARNA3	0
SCARNA4	0
SCARNA4	0.188182816
SCARNA5	0
SCARNA6	0.458029872
SCARNA7	0.147124747
SCARNA8	0.185309796
SCARNA9	0.27507743
SCART1	0.109035683
SCCPDH	22.50074034
SCD	45.12397201
SCD5	2.969403819
SCDP1	0
SCEL	1.801184771
SCEL-AS1	0
SCFD1	13.29227643
SCFD2	8.17062016
SCG2	0.32141265
SCG3	0
SCG5	1.072282137
SCGB1A1	42.33628345
SCGB1B2P	0.118225243
SCGB1C1	0
SCGB1C2	0
SCGB1D1	0
SCGB1D2	0
SCGB1D4	0
SCGB1D5P	0
SCGB2A1	0.559130516
SCGB2A2	0
SCGB2B2	0.056832469
SCGB2B3P	0
SCGB3A1	19.94270725
SCGB3A2	22.31095462
SCGN	0
SCHIP1	0.085734565
SCHLAP1	0
SCIMP	0.980715101
SCIN	4.536399101
SCLT1	0.851928933
SCLY	0.15517504
SCMH1	3.744783019
SCML1	2.813088323
SCML2	1.160930818
SCML2P1	0
SCML2P2	0.044954784
SCML4	0.102342256
SCN10A	0
SCN11A	0.063028906
SCN1A	0.005213828
SCN1B	0.72957969
SCN2A	1.326182396
SCN2B	0.045834434
SCN3A	0.16584726
SCN3B	0.058996029
SCN4A	0.038266349
SCN4B	0.434029723
SCN5A	0.021810946
SCN7A	0.171789144
SCN8A	0.315090496
SCN9A	1.658347445
SCNM1	16.32003221
SCNN1A	6.957127661
SCNN1B	4.101693744
SCNN1D	0.482496064
SCNN1G	1.605912548
SCO1	2.081103273
SCO2	27.27212839
SCOC	20.85447704
SCOC-AS1	0.070509993
SCOCP1	0
SCP2	10.47898445
SCP2D1	0
SCPEP1	135.0309628
SCRG1	0.008997622
SCRIB	6.786342789
SCRN1	15.42218246
SCRN2	3.829208
SCRN3	5.160904637
SCRT1	0
SCRT2	0
SCT	1.326534602
SCTR	0.240913552
SCUBE1	0.064014723
SCUBE2	1.436222701
SCUBE3	0.231007453
SCX	0.461697779
SCYL1	18.11314535
SCYL2	7.633647253
SCYL3	4.433300611
SDAD1	7.183236168
SDAD1P1	0.328875261
SDAD1P2	0
SDAD1P3	0
SDAD1P4	0
SDC1	529.7816848
SDC2	16.44060662
SDC3	6.712111166
SDC4	71.47036422
SDC4P	0
SDCBP	42.26634089
SDCBP2	20.49653464
SDCBP2-AS1	0.68196562
SDCBP2P1	0
SDCBPP1	0
SDCBPP2	0
SDCBPP3	0.054490647
SDCCAG3	8.910603479
SDCCAG3P1	0
SDCCAG3P2	0.094919191
SDCCAG8	3.98207143
SDE2	17.09978189
SDF2	23.48873958
SDF2L1	21.40404016
SDF4	31.82787233
SDHA	9.825486563
SDHAF1	9.258190198
SDHAF2	9.020541758
SDHAF3	11.31033469
SDHAF4	12.00292726
SDHAP1	1.628990821
SDHAP2	0
SDHAP3	1.531451968
SDHB	31.81856501
SDHC	15.06080498
SDHCP1	0
